cik,ticker,source,entity_name
1883389,CIK1883389,fundamentals,
1880249,CIK1880249,fundamentals,
1871149,CIK1871149,fundamentals,
1870129,CIK1870129,fundamentals,
1868269,CIK1868269,fundamentals,
1861449,CIK1861449,fundamentals,
1856689,CIK1856689,fundamentals,
1856589,CIK1856589,fundamentals,
1852889,CIK1852889,fundamentals,
1852749,CIK1852749,fundamentals,
1850529,CIK1850529,fundamentals,
1849489,CIK1849489,fundamentals,
1849089,CIK1849089,fundamentals,
1846809,CIK1846809,fundamentals,
1844389,CIK1844389,fundamentals,
315449,CIK315449,fundamentals,
29669,CIK29669,fundamentals,
276209,CIK276209,fundamentals,
225789,CIK225789,fundamentals,
2089189,CIK2089189,fundamentals,
2075109,CIK2075109,fundamentals,
20629,CIK20629,fundamentals,
2001249,CIK2001249,fundamentals,
1970509,CIK1970509,fundamentals,
1950429,CIK1950429,fundamentals,
1938649,CIK1938649,fundamentals,
1929589,CIK1929589,fundamentals,
1925309,CIK1925309,fundamentals,
1919369,CIK1919369,fundamentals,
19149,CIK19149,fundamentals,
1902649,CIK1902649,fundamentals,
66649,CIK66649,fundamentals,
60849,CIK60849,fundamentals,
53669,CIK53669,fundamentals,
4969,CIK4969,fundamentals,
47129,CIK47129,fundamentals,
44689,CIK44689,fundamentals,
38009,CIK38009,fundamentals,
37049,CIK37049,fundamentals,
36369,CIK36369,fundamentals,
355429,CIK355429,fundamentals,
354869,CIK354869,fundamentals,
353569,CIK353569,fundamentals,
33769,CIK33769,fundamentals,
32689,CIK32689,fundamentals,
317889,CIK317889,fundamentals,
315849,CIK315849,fundamentals,
77449,CIK77449,fundamentals,
76149,CIK76149,fundamentals,
75829,CIK75829,fundamentals,
730729,CIK730729,fundamentals,
730669,CIK730669,fundamentals,
72909,CIK72909,fundamentals,
728249,CIK728249,fundamentals,
725929,CIK725929,fundamentals,
723269,CIK723269,fundamentals,
719209,CIK719209,fundamentals,
718789,CIK718789,fundamentals,
703329,CIK703329,fundamentals,
701869,CIK701869,fundamentals,
68709,CIK68709,fundamentals,
68589,CIK68589,fundamentals,
6769,CIK6769,fundamentals,
831749,CIK831749,fundamentals,
831489,CIK831489,fundamentals,
827809,CIK827809,fundamentals,
819689,CIK819689,fundamentals,
817129,CIK817129,fundamentals,
814549,CIK814549,fundamentals,
812149,CIK812149,fundamentals,
810829,CIK810829,fundamentals,
810689,CIK810689,fundamentals,
810509,CIK810509,fundamentals,
805729,CIK805729,fundamentals,
804269,CIK804269,fundamentals,
803649,CIK803649,fundamentals,
799729,CIK799729,fundamentals,
792989,CIK792989,fundamentals,
774569,CIK774569,fundamentals,
884629,CIK884629,fundamentals,
882829,CIK882829,fundamentals,
882289,CIK882289,fundamentals,
868809,CIK868809,fundamentals,
866609,CIK866609,fundamentals,
865549,CIK865549,fundamentals,
864509,CIK864509,fundamentals,
851249,CIK851249,fundamentals,
850209,CIK850209,fundamentals,
845289,CIK845289,fundamentals,
844789,CIK844789,fundamentals,
84129,CIK84129,fundamentals,
840889,CIK840889,fundamentals,
836809,CIK836809,fundamentals,
836429,CIK836429,fundamentals,
835729,CIK835729,fundamentals,
947969,CIK947969,fundamentals,
945989,CIK945989,fundamentals,
940329,CIK940329,fundamentals,
927569,CIK927569,fundamentals,
923649,CIK923649,fundamentals,
916529,CIK916529,fundamentals,
914329,CIK914329,fundamentals,
911649,CIK911649,fundamentals,
911109,CIK911109,fundamentals,
907649,CIK907649,fundamentals,
900349,CIK900349,fundamentals,
899749,CIK899749,fundamentals,
897429,CIK897429,fundamentals,
895329,CIK895329,fundamentals,
887969,CIK887969,fundamentals,
887149,CIK887149,fundamentals,
1776909,CURI,fundamentals,
1501989,CTMX,fundamentals,
896429,CTLP,fundamentals,
1793229,CTEV,fundamentals,
1377149,CRVW,fundamentals,
889609,CPSS,fundamentals,
1672909,CPHC,fundamentals,
1706509,COSG,fundamentals,
1622229,COGT,fundamentals,
1895249,CNTM,fundamentals,
1343009,CNBX,fundamentals,
1005229,CMCO,fundamentals,
1539029,CLSDQ,fundamentals,
2082889,CLNK,fundamentals,
96289,CIK96289,fundamentals,
949189,CIK949189,fundamentals,
915389,EMN,fundamentals,
1872789,EMBC,fundamentals,
1741489,ELVG,fundamentals,
1053369,ELTP,fundamentals,
351789,ELSE,fundamentals,
1730869,EBZT,fundamentals,
1213809,DYAI,fundamentals,
1682149,DVLT,fundamentals,
1099369,DSNY,fundamentals,
1413909,DSGT,fundamentals,
2082149,DSAC,fundamentals,
1744489,DIS,fundamentals,
315189,DE,fundamentals,
1792789,DASH,fundamentals,
1108109,CYH,fundamentals,
1628369,CWK,fundamentals,
1794669,FOUR,fundamentals,
883569,FOSL,fundamentals,
1602409,FNGR,fundamentals,
1084869,FLWS,fundamentals,
2035149,FLOC,fundamentals,
1460329,FLNT,fundamentals,
1177609,FIVE,fundamentals,
36029,FFIN,fundamentals,
840489,FCFS,fundamentals,
1807689,FCCI,fundamentals,
811589,FBNC,fundamentals,
1649749,FBK,fundamentals,
1297989,EXLS,fundamentals,
1711269,EVRG,fundamentals,
821189,EOG,fundamentals,
857949,ENFY,fundamentals,
1841209,HOLO,fundamentals,
866829,HLX,fundamentals,
1585689,HLT,fundamentals,
916789,HELE,fundamentals,
706129,HBNC,fundamentals,
1589149,GWAV,fundamentals,
1497649,GSTX,fundamentals,
1392449,GPLB,fundamentals,
832489,GOVX,fundamentals,
104889,GHC,fundamentals,
1796949,GFLT,fundamentals,
1588489,GBTC,fundamentals,
1484769,FUBO,fundamentals,
277509,FSS,fundamentals,
1530249,FSBW,fundamentals,
1424929,FOXF,fundamentals,
1009829,JAKK,fundamentals,
1558569,ISPC,fundamentals,
1020569,IRM,fundamentals,
1687229,INVH,fundamentals,
1679049,INSW,fundamentals,
1840229,INKT,fundamentals,
879169,INCY,fundamentals,
1750149,IKT,fundamentals,
1371489,III,fundamentals,
1571949,ICE,fundamentals,
315709,IBOC,fundamentals,
1833769,HYPR,fundamentals,
1070789,HYOR,fundamentals,
1964789,HUT,fundamentals,
766829,HTO,fundamentals,
1792849,HPK,fundamentals,
910329,MED,fundamentals,
893949,MD,fundamentals,
1609809,MCRB,fundamentals,
1042729,MBWM,fundamentals,
1759509,LYFT,fundamentals,
707549,LRCX,fundamentals,
1568969,LOTT,fundamentals,
1593549,LIVG,fundamentals,
1970129,LGSP,fundamentals,
1456189,LEAT,fundamentals,
1873529,KLC,fundamentals,
55529,KEQU,fundamentals,
2088749,KBON,fundamentals,
788329,JOUT,fundamentals,
1517389,JFIL,fundamentals,
1798749,JBIO,fundamentals,
1821769,NVTS,fundamentals,
73309,NUE,fundamentals,
1680689,NRHI,fundamentals,
71829,NPKI,fundamentals,
2067129,NP,fundamentals,
1132509,NNAX,fundamentals,
906709,NKTR,fundamentals,
356309,NJR,fundamentals,
2031069,NCIQ,fundamentals,
1288469,MXL,fundamentals,
1760689,MVST,fundamentals,
62709,MRSH,fundamentals,
1770069,MPLT,fundamentals,
1179929,MOH,fundamentals,
1645469,MNPR,fundamentals,
1000209,MFIN,fundamentals,
1606909,PANL,fundamentals,
1938569,PALX,fundamentals,
1019849,PAG,fundamentals,
1259429,OXSQ,fundamentals,
1649989,OTLK,fundamentals,
1402829,ORN,fundamentals,
1176309,ORMP,fundamentals,
944809,OPK,fundamentals,
1801169,OPEN,fundamentals,
29989,OMC,fundamentals,
1030469,OFG,fundamentals,
2029769,OACC,fundamentals,
1722969,NXUR,fundamentals,
1468929,NXGL,fundamentals,
1846069,NXDR,fundamentals,
1163389,NWPP,fundamentals,
1758009,QUBT,fundamentals,
2074409,QSOL,fundamentals,
1995569,QETH,fundamentals,
1172069,PTOS,fundamentals,
1871509,PTLO,fundamentals,
1443669,PRLB,fundamentals,
1413329,PM,fundamentals,
1552189,PLSH,fundamentals,
1045609,PLD,fundamentals,
1525769,PLAY,fundamentals,
1128189,PKTX,fundamentals,
1620749,PHCI,fundamentals,
2030829,PGAC,fundamentals,
1490349,PFX,fundamentals,
1423869,PCB,fundamentals,
1938109,PAPL,fundamentals,
1163609,SDSYA,fundamentals,
94049,SCL,fundamentals,
89089,SCI,fundamentals,
316709,SCHW,fundamentals,
866729,SCHL,fundamentals,
2081909,SBXE,fundamentals,
1043509,SAH,fundamentals,
101829,RTX,fundamentals,
2077709,ROC,fundamentals,
1040829,RHP,fundamentals,
1528849,RH,fundamentals,
95029,RGR,fundamentals,
872589,REGN,fundamentals,
1867949,REFI,fundamentals,
1449349,RDGL,fundamentals,
733269,RAMP,fundamentals,
850429,TG,fundamentals,
1477449,TDOC,fundamentals,
1711929,SWDS,fundamentals,
1943289,SVCO,fundamentals,
1137789,STX,fundamentals,
2041869,SOLC,fundamentals,
93389,SMP,fundamentals,
1585389,SMA,fundamentals,
849869,SLGN,fundamentals,
1519449,SKWD,fundamentals,
1451809,SITM,fundamentals,
1650729,SITE,fundamentals,
2032609,SHFH,fundamentals,
1004989,SGRP,fundamentals,
1090009,SFST,fundamentals,
1534969,SERA,fundamentals,
1855509,VEEE,fundamentals,
1385849,UUUU,fundamentals,
102109,UUU,fundamentals,
798949,UNTC,fundamentals,
1383149,UDN,fundamentals,
2098669,UAC,fundamentals,
1447669,TWLO,fundamentals,
1778129,TSNDF,fundamentals,
1113169,TROW,fundamentals,
864749,TRMB,fundamentals,
96869,TRC,fundamentals,
2091349,TRAX,fundamentals,
730349,TOFB,fundamentals,
1789769,TIL,fundamentals,
903129,THRM,fundamentals,
1712189,TH,fundamentals,
2071489,YSGL,fundamentals,
2044009,XRPN,fundamentals,
104169,WMT,fundamentals,
1641489,VTVT,fundamentals,
1967649,VSTS,fundamentals,
1506929,VRDR,fundamentals,
1535929,VOYA,fundamentals,
1817229,VOR,fundamentals,
1699709,VNOV,fundamentals,
899689,VNO,fundamentals,
102729,VMI,fundamentals,
1729149,VMD,fundamentals,
1396009,VMC,fundamentals,
1470129,VIIQ,fundamentals,
1584549,VFF,fundamentals,
1409269,VERO,fundamentals,
1000180,CIK1000180,fundamentals,
1739940,CI,fundamentals,
2024460,CHPG,fundamentals,
1070680,CFBK,fundamentals,
1576940,CCS,fundamentals,
16040,CBT,fundamentals,
1783180,CARR,fundamentals,
16160,CALM,fundamentals,
915840,BZH,fundamentals,
1677940,BYSI,fundamentals,
1037540,BXP,fundamentals,
2079720,BUDA,fundamentals,
1784440,BHIC,fundamentals,
1685040,BHF,fundamentals,
1368620,BFLX,fundamentals,
729580,BELFA,fundamentals,
1668340,BCTF,fundamentals,
1144980,ABG,fundamentals,
2111846,GYGY,current,Game Your Game Inc.
2128115,AAC,current,Ares Acquisition Corp III
2137634,MSH,current,MAO SHAN HUANG HOLDINGS Ltd
2113481,OSPR,current,Osprey Acquisition Corp. III
2105398,CSQR,current,"Csquare, Inc."
2230,ADX,current,"ADAMS DIVERSIFIED EQUITY FUND, INC."
7323,EAI,current,"ENTERGY ARKANSAS, LLC"
4457,UHAL-B,current,U-Haul Holding Co /NV/
2809,AEM,current,AGNICO EAGLE MINES LTD
3124,AKZOY,current,AKZO NOBEL NV
3124,AKZOF,current,AKZO NOBEL NV
5513,UNMA,current,Unum Group
8063,ATROB,current,ASTRONICS CORP
7789,ASBA,current,ASSOCIATED BANC-CORP
7789,ASB-PE,current,ASSOCIATED BANC-CORP
7789,ASB-PF,current,ASSOCIATED BANC-CORP
5094,VBF,current,Invesco Bond Fund
13372,NSARP,current,NSTAR ELECTRIC CO
14930,BC-PC,current,BRUNSWICK CORP
9521,BCV,current,BANCROFT FUND LTD
9521,BCV-PA,current,BANCROFT FUND LTD
12927,BA-PA,current,BOEING CO
9631,BNS,current,BANK OF NOVA SCOTIA
14272,CELG-RI,current,BRISTOL MYERS SQUIBB CO
16868,CNI,current,CANADIAN NATIONAL RAILWAY CO
16859,SRL,current,Scully Royalty Ltd.
14693,BF-B,current,BROWN FORMAN CORP
11544,WRB-PE,current,BERKLEY W R CORP
11544,WRB-PF,current,BERKLEY W R CORP
11544,WRB-PG,current,BERKLEY W R CORP
11544,WRB-PH,current,BERKLEY W R CORP
12208,BIO-B,current,"BIO-RAD LABORATORIES, INC."
16988,CAJPY,current,CANON INC
16988,CAJFF,current,CANON INC
18654,AILIH,current,Ameren Illinois Co
18654,AILLI,current,Ameren Illinois Co
18654,AILLM,current,Ameren Illinois Co
18654,AILLN,current,Ameren Illinois Co
18654,AILIM,current,Ameren Illinois Co
18654,AILLO,current,Ameren Illinois Co
18654,AILIN,current,Ameren Illinois Co
18654,AILLP,current,Ameren Illinois Co
18654,AILIO,current,Ameren Illinois Co
18654,AILIP,current,Ameren Illinois Co
18748,CET,current,CENTRAL SECURITIES CORP
23426,CNTHP,current,CONNECTICUT LIGHT & POWER CO
23426,CNLPL,current,CONNECTICUT LIGHT & POWER CO
23426,CNTHO,current,CONNECTICUT LIGHT & POWER CO
23426,CNTHN,current,CONNECTICUT LIGHT & POWER CO
23426,CNLHP,current,CONNECTICUT LIGHT & POWER CO
23426,CNLTP,current,CONNECTICUT LIGHT & POWER CO
23426,CNLTL,current,CONNECTICUT LIGHT & POWER CO
23426,CNPWM,current,CONNECTICUT LIGHT & POWER CO
23426,CNLHO,current,CONNECTICUT LIGHT & POWER CO
23426,CNPWP,current,CONNECTICUT LIGHT & POWER CO
23426,CNLPM,current,CONNECTICUT LIGHT & POWER CO
23426,CNLTN,current,CONNECTICUT LIGHT & POWER CO
23426,CNLHN,current,CONNECTICUT LIGHT & POWER CO
23795,CTO-PA,current,"CTO Realty Growth, Inc."
19617,JPM-PC,current,JPMORGAN CHASE & CO
19617,AMJB,current,JPMORGAN CHASE & CO
19617,JPM-PD,current,JPMORGAN CHASE & CO
19617,JPM-PJ,current,JPMORGAN CHASE & CO
19617,JPM-PK,current,JPMORGAN CHASE & CO
19617,JPM-PL,current,JPMORGAN CHASE & CO
19617,JPM-PM,current,JPMORGAN CHASE & CO
19617,VYLD,current,JPMORGAN CHASE & CO
24545,TAP-A,current,MOLSON COORS BEVERAGE CO
30554,CTA-PA,current,"EIDP, Inc."
25475,CRD-B,current,CRAWFORD & CO
28917,DDT,current,"DILLARD'S, INC."
36104,USB-PA,current,US BANCORP \DE\
36104,USB-PH,current,US BANCORP \DE\
36104,USB-PP,current,US BANCORP \DE\
36104,USB-PQ,current,US BANCORP \DE\
36104,USB-PR,current,US BANCORP \DE\
36104,USB-PS,current,US BANCORP \DE\
36966,FHN-PE,current,FIRST HORIZON CORP
36966,FHN-PF,current,FIRST HORIZON CORP
36966,FHN-PH,current,FIRST HORIZON CORP
33934,CRF,current,CORNERSTONE TOTAL RETURN FUND INC
37996,F-PB,current,FORD MOTOR CO
37996,F-PC,current,FORD MOTOR CO
37996,F-PD,current,FORD MOTOR CO
36270,MTB-PH,current,M&T BANK CORP
36270,MTB-PJ,current,M&T BANK CORP
36270,MTB-PK,current,M&T BANK CORP
34903,FRT-PC,current,FEDERAL REALTY INVESTMENT TRUST
1034983,MINBY,current,MINEBEA MITSUMI Inc.
1034983,MNBEF,current,MINEBEA MITSUMI Inc.
35527,FITBI,current,FIFTH THIRD BANCORP
35527,FITBM,current,FIFTH THIRD BANCORP
35527,FITBO,current,FIFTH THIRD BANCORP
35527,FITBP,current,FIFTH THIRD BANCORP
35527,FITB-PA,current,FIFTH THIRD BANCORP
35527,FITB-PI,current,FIFTH THIRD BANCORP
35527,FITB-PK,current,FIFTH THIRD BANCORP
35527,FITB-PM,current,FIFTH THIRD BANCORP
43920,GEF-B,current,"GREIF, INC"
39263,CFR-PB,current,"CULLEN/FROST BANKERS, INC."
43196,GTN-A,current,"GRAY MEDIA, INC"
40417,GAM,current,GENERAL AMERICAN INVESTORS CO INC
40417,GAM-PB,current,GENERAL AMERICAN INVESTORS CO INC
41091,GPJA,current,GEORGIA POWER CO
46195,BOH-PA,current,BANK OF HAWAII CORP
46195,BOH-PB,current,BANK OF HAWAII CORP
46619,HEI-A,current,HEICO CORP
47710,HTHIY,current,HITACHI LTD
47710,HTHIF,current,HITACHI LTD
49196,HBANL,current,HUNTINGTON BANCSHARES INC /MD/
49196,HBANM,current,HUNTINGTON BANCSHARES INC /MD/
49196,HBANP,current,HUNTINGTON BANCSHARES INC /MD/
49196,HBANZ,current,HUNTINGTON BANCSHARES INC /MD/
51434,INPAP,current,INTERNATIONAL PAPER CO /NEW/
55135,KELYB,current,KELLY SERVICES INC
57083,KYOCF,current,KYOCERA CORP
63754,MKC-V,current,MCCORMICK & CO INC
59558,LNC-PD,current,LINCOLN NATIONAL CORP
62362,MARPS,current,MARINE PETROLEUM TRUST
61004,LGL-RI,current,LGL GROUP INC
64463,SLNHP,current,"Soluna Holdings, Inc"
65433,MXF,current,MEXICO FUND INC
1067983,BRK-A,current,BERKSHIRE HATHAWAY INC
66004,MSEXP,current,MIDDLESEX WATER CO
66570,MNESP,current,MSA Safety Inc
66496,MMTRS,current,MILLS MUSIC TRUST
66901,EMP,current,"ENTERGY MISSISSIPPI, LLC"
67088,MUFG,current,MITSUBISHI UFJ FINANCIAL GROUP INC
67088,MBFJF,current,MITSUBISHI UFJ FINANCIAL GROUP INC
67887,MOG-B,current,MOOG INC.
73124,NTRSO,current,NORTHERN TRUST CORP
70858,BML-PG,current,BANK OF AMERICA CORP /DE/
70858,BML-PL,current,BANK OF AMERICA CORP /DE/
70858,BAC-PB,current,BANK OF AMERICA CORP /DE/
70858,BAC-PK,current,BANK OF AMERICA CORP /DE/
70858,BAC-PE,current,BANK OF AMERICA CORP /DE/
70858,BAC-PL,current,BANK OF AMERICA CORP /DE/
70858,BAC-PM,current,BANK OF AMERICA CORP /DE/
70858,BAC-PN,current,BANK OF AMERICA CORP /DE/
70858,BAC-PO,current,BANK OF AMERICA CORP /DE/
70858,BAC-PP,current,BANK OF AMERICA CORP /DE/
70858,BAC-PQ,current,BANK OF AMERICA CORP /DE/
70858,BAC-PS,current,BANK OF AMERICA CORP /DE/
70858,BACRP,current,BANK OF AMERICA CORP /DE/
70858,BML-PH,current,BANK OF AMERICA CORP /DE/
70858,BML-PJ,current,BANK OF AMERICA CORP /DE/
70858,MER-PK,current,BANK OF AMERICA CORP /DE/
70866,NCRRP,current,NCR Voyix Corp
72903,XELLL,current,XCEL ENERGY INC
72971,WFC-PY,current,WELLS FARGO & COMPANY/MN
72971,WFC-PL,current,WELLS FARGO & COMPANY/MN
72971,WFC-PC,current,WELLS FARGO & COMPANY/MN
72971,WFCNP,current,WELLS FARGO & COMPANY/MN
72971,WFC-PA,current,WELLS FARGO & COMPANY/MN
72971,WFC-PD,current,WELLS FARGO & COMPANY/MN
72971,WFC-PZ,current,WELLS FARGO & COMPANY/MN
71508,ENJ,current,"ENTERGY NEW ORLEANS, LLC"
71508,ENO,current,"ENTERGY NEW ORLEANS, LLC"
1073404,GGB,current,GERDAU S.A.
72573,MOVAA,current,MOVADO GROUP INC
75398,PAI,current,Western Asset Investment Grade Income Fund Inc.
78150,PHI,current,PLDT Inc.
78150,PHTCF,current,PLDT Inc.
78814,PBI-PB,current,PITNEY BOWES INC /DE/
81023,PNMXO,current,PUBLIC SERVICE CO OF NEW MEXICO
88948,SENEB,current,Seneca Foods Corp
88948,SENEL,current,Seneca Foods Corp
88948,SENEM,current,Seneca Foods Corp
91576,KEY-PK,current,KEYCORP /NEW/
91576,KEY-PI,current,KEYCORP /NEW/
91576,KEY-PJ,current,KEYCORP /NEW/
91576,KEY-PL,current,KEYCORP /NEW/
91847,SOR,current,SOURCE CAPITAL /DE/
92108,SOCGM,current,SOUTHERN CALIFORNIA GAS CO
92108,SOCGP,current,SOUTHERN CALIFORNIA GAS CO
92103,SCE-PG,current,SOUTHERN CALIFORNIA EDISON Co
92103,SCE-PL,current,SOUTHERN CALIFORNIA EDISON Co
92103,SCE-PN,current,SOUTHERN CALIFORNIA EDISON Co
92122,SOJC,current,SOUTHERN CO
92122,SOJD,current,SOUTHERN CO
92122,SOJE,current,SOUTHERN CO
92122,SOJF,current,SOUTHERN CO
92122,SOMN,current,SOUTHERN CO
92230,TFC-PI,current,TRUIST FINANCIAL CORP
92230,TFC-PO,current,TRUIST FINANCIAL CORP
92230,TFC-PR,current,TRUIST FINANCIAL CORP
95227,SMTOY,current,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/
95227,SMTOF,current,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/
93751,STT-PG,current,STATE STREET CORP
1101215,BFH-PA,current,"BREAD FINANCIAL HOLDINGS, INC."
1101215,BFH-PB,current,"BREAD FINANCIAL HOLDINGS, INC."
98222,TDDWW,current,TIDEWATER INC
98222,TDGMW,current,TIDEWATER INC
98677,TROLB,current,TOOTSIE ROLL INDUSTRIES INC
99070,TCPA,current,TRANSCANADA PIPELINES LTD
99614,TY,current,TRI-CONTINENTAL Corp
99614,TY-P,current,TRI-CONTINENTAL Corp
100826,UELMO,current,UNION ELECTRIC CO
100826,UEPCN,current,UNION ELECTRIC CO
100826,UEPEO,current,UNION ELECTRIC CO
100826,UEPEP,current,UNION ELECTRIC CO
100826,UEPCP,current,UNION ELECTRIC CO
100826,UEPEN,current,UNION ELECTRIC CO
100826,UEPCO,current,UNION ELECTRIC CO
100826,UEPEM,current,UNION ELECTRIC CO
101382,UMBFO,current,UMB FINANCIAL CORP
101594,USEG,current,BIG SKY INDUSTRIAL INC.
766011,CMCL,current,Caledonia Mining Corp Plc
1767582,LKNCY,current,Luckin Coffee Inc.
763901,BPOPO,current,"POPULAR, INC."
763901,BPOPM,current,"POPULAR, INC."
760498,BANFP,current,BANCFIRST CORP /OK/
761648,CDR-PC,current,"CEDAR REALTY TRUST, INC."
102426,STEW,current,"SRH Total Return Fund, Inc."
756894,B,current,BARRICK MINING CORP
759944,CFG-PE,current,CITIZENS FINANCIAL GROUP INC/RI
759944,CFG-PH,current,CITIZENS FINANCIAL GROUP INC/RI
